product_name,product_description,upc,brand,selling_price,regular_price,currency,pdp_url,warranty,breadcrumb,image_url
OTC Engine Stand Adapter  - 206629,"Engine Stand Adapter; Plate; Mack Number: V8 1000, E6 And E7 Inline 6 Cylinder; Mack Engine Adapter Mounting Plate for 1750A and 1750 diesel engine stands.",731413019630,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/206629,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/206629-front.jpg
OTC Engine Stand Adapter  - 217687,"Engine Stand Adapter; Plate; Caterpillar Number: 3114, 3116 And 3176 Inline 6 Cylinder And C12;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",999999999999999,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/217687,90 Day Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/217678_8045.jpg
OTC Engine Stand Adapter  - 218098,"Engine Stand Adapter; Plate; Cummins ""B"" Series 5.9 Liter Inline 6 Cylinder; Revolver Engine Adapter Plate for use with Nos. 1750 and 1750A 6000 lb. Revolver Diesel Engine Stand. For Cummins InchB Inch series 5.9L in-line 6 cyl. engines.",731413020544,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/218098,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/218098_top3-4.jpg
OTC Engine Stand Adapter  - 218099,"Engine Stand Adapter; Plate; Cummins ""C"" Series 8.3 Liter Inline 6 Cylinder;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413020551,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/218099,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/otcimage-218099.jpg
OTC Engine Stand Adapter  - 218504,"Engine Stand Adapter; Plate; Detroit Series 60 Inline 6 Cylinder;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",999999999999999,OTC,814.99,814.99,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/218504,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/218504_8018.jpg
OTC 6000 Lbs. Chain  - 302249,Chain; With Hook; For Load Leveler 1812; 6000 Lbs.; Replacement Chain for OTC 1812,731413020841,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-6000-lbs-chain/otc0/302249,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC 6000 Lbs. Chain,https://images.oreillyauto.com/parts/img/large/otc/302249_2.jpg
OTC 2200 Lbs. Chain Assembly  - 39610,Chain Assembly; Chain Assembly for OTC 1819,731413017469,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-2200-lbs-chain-assembly/otc0/39610,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC 2200 Lbs. Chain Assembly,https://images.oreillyauto.com/img/image-coming-soon.png
OTC 4400 Lbs. Chain Assembly  - 39611,Chain Assembly; Chain Assembly,731413017476,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-4400-lbs-chain-assembly/otc0/39611,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC 4400 Lbs. Chain Assembly,https://images.oreillyauto.com/parts/img/large/otc/39611-front.jpg
OTC 1500 Lbs. Engine Leveler  - 4305,"Engine Leveler; Designed to hook to a crane or hoist to handle and position large, bulky components. The horizontal tilt can be adjusted to compensate for off-center loads, or adjusted to a certain angle for a component being positioned.",731413041211,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-1500-lbs-engine-leveler/otc0/4305,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC 1500 Lbs. Engine Leveler,https://images.oreillyauto.com/parts/img/large/otc/4305_top3-4.jpg
OTC Engine Stand Adapter  - 52871,"Engine Stand Adapter; Plate; Coach 6V And 8V Series 71 Detroit Diesel;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC No. 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413546761,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/52871,90 Day Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/52871_8009.jpg
OTC Engine Stand Adapter  - 528853,"Engine Stand Adapter; Plate; Volvo TD67 And TD71;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413505461,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/528853,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/528853.jpg
OTC Engine Stand Adapter  - 528856,"Engine Stand Adapter; Plate; IH300 And 400 Series;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413505492,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/528856,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/528856_8069.jpg
OTC Engine Stand Adapter  - 528859,"Engine Stand Adapter; Plate; John Deere 400 And 500 Series;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413505522,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/528859,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/528859_2.jpg
OTC Engine Stand Adapter  - 528861,Engine Stand Adapter; Plate; John Deere Powertech 4.5L And 6.8L; JOHN DEERE POWERTECH 4.5L and 6.8 L ADAPTER *NOTE: Must be used with 205061 universal adapter. plate assembly. Each engine mounting plate includes all the necessary hardware and an engine application chart.,731413505546,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/528861,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/528861_2.jpg
OTC Engine Adapter Plate  - 528863,Engine Adapter Plate; John Deere 8995 V6; Must Be Used With Part Number: 528859 Adapter; JOHN DEERE 8995 V6 (MUST BE USED WITH 528859) ADAPTER *NOTE: Must be used with 205061 universal adapter. plate assembly. Each engine mounting plate includes all the necessary hardware and an engine application chart.,731413505560,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-adapter-plate/otc0/528863,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Adapter Plate,https://images.oreillyauto.com/parts/img/large/otc/528863_2.jpg
OTC Engine Stand Adapter  - 528868,"Engine Stand Adapter; Plate; International VT365;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413505591,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/528868,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/528868_8078.jpg
OTC Engine Stand Adapter  - 61405,"Engine Stand Adapter; Plate; Cummins L-10 And M11 Series; Attaches To The Left Side For Complete Teardown;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413018374,OTC,,,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/61405,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/61405_2.jpg
OTC Engine Stand Adapter  - 61681,"Engine Stand Adapter; Plate; Ford 6.6L And 7.8L;, Mounting plate includes all the necessary hardware and an engine application chart., NOTE: OTC 205061 Universal Adapter Plate Assembly is required for use with all plates. (Included with OTC 1750A engine stand.)",731413018404,OTC,1467.99,1467.99,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-engine-stand-adapter/otc0/61681,Contact O'Reilly Service Equipment Department For Warranty Details,Home>Tools & Equipment>Lift Equipment>OTC Engine Stand Adapter,https://images.oreillyauto.com/parts/img/large/otc/61681_8090.jpg
OTC Bracket Set  - 7100,Bracket Set; Pair of lifting brackets. Attach directly to component for easy lifting; will take 1/2 Inch diameter bolts.,731413004933,OTC,76.99,76.99,USD,https://www.oreillyauto.com/detail/c/otc/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/otc-bracket-set/otc0/7100,Limited Lifetime Warranty,Home>Tools & Equipment>Lift Equipment>OTC Bracket Set,https://images.oreillyauto.com/parts/img/large/otc/7100_top3-4.jpg
Challenger Lifts Engine Stand  - CLHMES2000,Engine Stand; 2000 Lbs. Engine Stand - engine stand provides a solid platform for heavy duty engine rebuilds.,999999999999999,Challenger Lifts,6546.99,6546.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/challenger-lifts-engine-stand/cgl0/clhmes2000,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Engine Stand,https://images.oreillyauto.com/parts/img/large/cgl/clhmes2000.jpg
Challenger Lifts Shop Crane  - CLHMSC220,Shop Crane; 2200 Lbs. shop crane - choose air or hydraulic at time of order.,999999999999999,Challenger Lifts,7676.99,7676.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/challenger-lifts-shop-crane/cgl0/clhmsc220,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Shop Crane,https://images.oreillyauto.com/parts/img/large/cgl/clhmsc220.jpg
Challenger Lifts Crane 2.2K  - CLHMSC220H,Crane 2.2K,999999999999999,Challenger Lifts,6910.99,6910.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/challenger-lifts-crane-2-2k/cgl0/clhmsc220h,90 Day Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Crane 2.2K,https://images.oreillyauto.com/img/image-coming-soon.png
Challenger Lifts Shop Crane  - CLHMSC440,Shop Crane; 4400 Lbs. shop crane - choose air or hydraulic at time of order.,999999999999999,Challenger Lifts,8323.99,8323.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/challenger-lifts-shop-crane/cgl0/clhmsc440,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Shop Crane,https://images.oreillyauto.com/parts/img/large/cgl/clhmsc440.jpg
Challenger Lifts Crane 4.4K  - CLHMSC440H,Crane 4.4K,999999999999999,Challenger Lifts,7799.99,7799.99,USD,https://www.oreillyauto.com/detail/c/challenger-lifts/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/challenger-lifts-crane-4-4k/cgl0/clhmsc440h,90 Day Limited Warranty,Home>Tools & Equipment>Lift Equipment>Challenger Lifts Crane 4.4K,https://images.oreillyauto.com/img/image-coming-soon.png
Comp Cams Engine Cradle  - POW102133,LS Engine Cradle,36584300359,Comp Cams,,,USD,https://www.oreillyauto.com/detail/c/comp-cams/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/comp-cams-engine-cradle/com0/pow102133,1 Year Limited Warranty,Home>Tools & Equipment>Lift Equipment>Comp Cams Engine Cradle,https://images.oreillyauto.com/img/image-coming-soon.png
MAHLE Service Solutions Engine Crane  - 4858007000,"Engine Crane; Maximum Capacity: 2200 Lbs.; Unique large caster design that makes maneuvering any component an easy task. Max boom height (retracted/extended) 114 in / 125 in, Overall boom height 83 in.",757522807678,MAHLE Service Solutions,5685.99,5685.99,USD,https://www.oreillyauto.com/detail/c/mahle-service-solutions/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/mahle-service-solutions-engine-crane/mle0/4858007000,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>MAHLE Service Solutions Engine Crane,https://images.oreillyauto.com/parts/img/large/mle/csc-2200a-blue.jpg
MAHLE Service Solutions Engine Crane  - 4858007100,"Engine Crane; Air Assist; Maximum Capacity: 2200 Lbs.; Unique large caster design that makes maneuvering any component an easy task. Max boom height (retracted/extended) 119 in / 130 in, Overall boom height 84 in.",757522807692,MAHLE Service Solutions,6074.99,6074.99,USD,https://www.oreillyauto.com/detail/c/mahle-service-solutions/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/mahle-service-solutions-engine-crane/mle0/4858007100,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>MAHLE Service Solutions Engine Crane,https://images.oreillyauto.com/parts/img/large/mle/4858007100-1.jpg
MAHLE Service Solutions Engine Crane  - 4858007300,"Engine Crane; Maximum Capacity: 4400 Lbs.; Unique large caster design that makes maneuvering any component an easy task, Simple to adjust leg width allows the user to get the shop crane into position to do the job. Max boom height 119 in.",757522807746,MAHLE Service Solutions,5788.99,5788.99,USD,https://www.oreillyauto.com/detail/c/mahle-service-solutions/tools---equipment/lift-equipment/engine-hoist-stand/63ea21c7f96a/mahle-service-solutions-engine-crane/mle0/4858007300,1 Year Warranty On Repair,Home>Tools & Equipment>Lift Equipment>MAHLE Service Solutions Engine Crane,https://images.oreillyauto.com/parts/img/large/mle/csc-4400.jpg
