product_id,product_name,brand,grammage_quantity,grammage_unit,pdp_url,selling_price,regular_price,currency,country_of_origin,breadcrumb,product_description,image_url
0000000000003800,"Green Peppers, 3 count",ALDI,,,https://www.aldi.us/product/green-peppers-0000000000003800,2.45,2.45,USD,USA,Home > Featured > Cinco de Mayo,"Green bell peppers are some of the most versatile vegetables. They can be added to recipes ranging from breakfast to dinner. Enjoy them for breakfast in an omelet, or add ground beef to make stuffed peppers. Or, try sautéing them in olive oil and serving with hummus! Bell Pepper Nutrition: (12,100 SV) Bell peppers are high in vitamin C, and according to the U.S. Food and Drug Administration, they are free of fats, sodium, and cholesterol. They're also low in calories. How to Pick Bell Peppers: (210 SV) • Bell peppers should be firm, bright colored with tight skin, and heavy for their size. • Avoid any bell peppers that are dull, shriveled, or pitted.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/c6f088a7-3403-4416-b0ea-f1e1576dee36/Green%20Peppers%203%20count']
0000000000003801,"Pink Lady Apples, 3 lb",ALDI,3,lb,https://www.aldi.us/product/pink-lady-apples-bag-0000000000003801,3.85,3.85,USD,USA,Home > Featured > Price Drops,"Fresh Pink Lady Apples from ALDI pack a sweet and tart taste in every bite. This refreshing apple can be enjoyed alone, in delicious and sweet apple pies, or even on top of salads. Learn more below. Produce Tips Ripe, full color apples are great for eating. Older apples that are past ripe and a bit mushy work well for baking. Selecting Tips Pick apples that are firm, shiny and smooth with intact stems. They should smell fresh and not musty.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/484a01dc-0e05-42c4-a78d-e9546bfde249/Pink%20Lady%20Apples%203%20lb']
0000000000003802,"Organic Blackberries, 6 oz",ALDI,6,oz,https://www.aldi.us/product/organic-blackberries-package-0000000000003802,3.29,3.29,USD,USA,Home > Featured > Charcuterie,"Enjoy these Simply Nature Organic Blackberries, perfect for a refreshing snack or a tasty addition to your breakfast. These organic berries are great in smoothies, salads or as a topping for yogurt. They're a simple way to add a burst of natural flavor to your meals. Pick up a pack and treat yourself to the wholesome goodness of organic blackberries. Make every bite count with Simply Nature.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d8464351-1c55-4ee1-bb75-72b5d2bbbe2c/Organic%20Blackberries%206%20oz']
0000000000003803,"Russet Potatoes, 10 lb",ALDI,10,lb,https://www.aldi.us/product/russet-potatoes-10-lb-0000000000003803,5.19,5.19,USD,USA,Home > BBQ & Picnic > Cookout Essentials,"These fresh Russet Potatoes from ALDI are the perfect comfort food to carry you through a cozy evening. The starchy veggie is packed with protein and potassium to keep you full and energized. It's the best choice for your dinner, whether you're crisping up homemade french fries or making creamy mashed potatoes.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/f4b1950e-2c4f-493a-b4b8-68a21934b41c/Russet%20%20Potatoes%2010%20lb']
0000000000003806,"Blueberries, 1 pint",ALDI,,,https://www.aldi.us/product/blueberries-1-pint-0000000000003806,3.15,3.15,USD,USA,Home > Easter > Easter Brunch,"Looking for a healthy and flavorful snack? Discover juicy and fresh blueberries at ALDI during your next visit. Blueberries are great served alone, in a fruit salad, in breakfast muffins, or even in desserts such as a blueberry cake. We make sure that all of our produce is fresh, high quality and affordable. Discover all of our fresh fruit options at an ALDI near you. Selecting Tips Choose firm, plump and dry blueberries that have a dusty blue color and are all relatively the same size.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/16dbe5fc-939d-4dbe-a7ca-0e37fde7ea6c/Blueberries%201%20pint']
0000000000003825,"Organic Red Grapes, 2 lb",ALDI,2,lb,https://www.aldi.us/product/organic-red-grapes-2-lb-0000000000003825,5.49,5.49,USD,USA,Home > Featured > Charcuterie,"ALDI organic red grapes are a refreshing snack for anytime of day. Use them in a fresh fruit salad or pair them with cheese for a savory and sweet combo. ALDI produce is always fresh, all year round. Shop today and discover for yourself.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/f280a589-e67f-46d2-ab59-5d2eaf3442bc/Organic%20Red%20Grapes%202%20lb']
0000000000003826,"Mandarin Oranges, 3 lb",ALDI,3,lb,https://www.aldi.us/product/mandarins-bag-0000000000003826,4.09,4.09,USD,USA,Home > College & Dorm Room > Dorm Room Meals & Snacks,"ALDI Mandarins are fresh and bursting with sweet flavor. Because of their small size, they are perfect for a grab-and-go option. They are easy to peel and make for a great kids snack that you can feel good about. Try one today.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/8988b01c-e94e-4d57-b6ab-f8e51a2a7aa9/Mandarin%20Oranges%20%203%20lb']
0000000000003827,"Pineapple, each",ALDI,,,https://www.aldi.us/product/pineapple-0000000000003827,2.29,2.29,USD,USA,Home > Fresh Produce > Fresh Fruit,"Pineapple lovers unite! Whether you typically enjoy this tasty fruit on its own or on pizza, there are many nutritional benefits. According to the U.S. Food and Drug Administration, pineapples are free of fats and cholesterol. They're also very low in sodium and high in vitamin C. Enjoy alone, in a smoothie, on top of ice cream or even in a pineapple cake. How to Pick a Good Pineapple: •Pick pineapples that have green, fresh-looking leaves. When ripe, leaves should be easy to remove. They should be heavy and have a sweet pineapple aroma.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d57f38b9-fa4e-4626-8ab5-a4e0afe86311/Pineapple%20each']
0000000000003828,"Portabella Mushrooms, 6 oz",ALDI,6,oz,https://www.aldi.us/product/portabella-mushrooms-6-oz-0000000000003828,2.45,2.45,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","Elevate your next dinner at home with the earthy flavor of Portabella Mushroom Caps from ALDI. With just a quick cleaning, you'll be ready to slice them up and sauté them with your favorite veggies. Flex your chef skills by adding them to a creamy risotto, or pair them with a tender steak to keep things classic.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4ffb1568-4757-4837-b672-008658a90cc7/Portabella%20Mushrooms%206%20oz']
0000000000003829,"Grape Tomatoes, 10 oz",ALDI,10,oz,https://www.aldi.us/product/grape-tomatoes-0000000000003829,2.19,2.19,USD,,Home > Valentine's Day > Valentine's Day Dinner,"Shop for delicious and juicy cherub grape tomatoes from ALDI. Perfect alone as a mid-day snack, and great to add to salads, charcuterie boards, and more. However you choose to enjoy, shop at ALDI for fresh produce and more. Tomato Tips: Be sure to keep tomatoes out of the refrigerator unless they are sliced. The refrigeration diminishes the tomato’s flavor. Make tomatoes easier to peel by putting them in boiling water for about 30 seconds and then letting them cool. You can then remove the peels with a sharp knife. Or, if you don’t want to wait for the tomatoes to cool, you can plunge them into cool water for easy peeling. How to Pick Tomatoes: Pick tomatoes with bright, shiny skin and firm flesh.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/125a6436-cc45-49e9-b38a-d9f0b427077b/Grape%20Tomatoes%20%2010%20oz']
0000000000003830,"Blackberries, 6 oz",ALDI,6,oz,https://www.aldi.us/product/blackberries-package-0000000000003830,2.45,2.45,USD,USA,Home > Featured > Charcuterie,"Treat yourself to the vibrant taste of fresh Blackberries. Perfect for a morning smoothie, a refreshing snack or a delightful dessert topping, these berries offer a burst of natural sweetness. Add them to your breakfast cereal or yogurt for an extra punch of flavor. Enjoy the simplicity and freshness of this versatile fruit.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b556a87a-e03e-457a-9be3-5db7cd247ca7/Blackberries%206%20oz']
0000000000003833,"Kiwi, 1 lb",ALDI,1,lb,https://www.aldi.us/product/green-kiwi-package-0000000000003833,,,USD,USA,Home > Fresh Produce > Fresh Fruit,"Experience the vibrant taste of fresh Kiwi. Perfect for smoothies, fruit salads or a refreshing snack on its own. Each kiwi is packed with essential vitamins. Add this versatile fruit to your daily diet for a nutritious boost. Enjoy the sweet and tangy flavor that only kiwi can provide. Make healthy eating easy and delicious with kiwi.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fb313785-d51f-4a4a-b024-b61709592f43/Kiwi%201%20lb']
0000000000003834,"Organic Blueberries, Package",ALDI,,,https://www.aldi.us/product/organic-blueberries-1-pint-0000000000003834,4.19,4.19,USD,USA,Home > BBQ & Picnic > Cookout Essentials,"Enjoy the pure taste of Organic Blueberries. These fresh blueberries are perfect for morning smoothies, topping off your yogurt or adding to your favorite baked goods. Each bite bursts with natural goodness, making them a nutritious and delicious snack. Add a burst of flavor to your day with Organic Blueberries.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/703a1e87-76ce-41cb-b0d9-f14a8889ef3d/Organic%20Blueberries%20Package']
0000000000003836,"Jalapeno Peppers, 8 oz",ALDI,8,oz,https://www.aldi.us/product/jalapeno-peppers-package-0000000000003836,0.89,0.89,USD,USA,Home > Featured > Cinco de Mayo,"Fresh Jalapeño Peppers from ALDI add a tasty and spicy kick to any dish. Use to make salsas, guacamole, giardiniera, or even stuffed peppers. Select jalapeños that are deep green in color and have small cracks in their skin. This means that they are ripe and ready to eat. Shop for a package of fresh jalapeño peppers and explore all of our fresh produce when you shop at ALDI.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/af559b62-52c3-43fa-8e25-5b581cafbcf3/Jalapeno%20Peppers%208%20oz']
0000000000003838,"Fresh Organic Strawberries, 1 lb",ALDI,1,lb,https://www.aldi.us/product/organic-strawberries-package-0000000000003838,3.75,3.75,USD,USA,Home > Featured > Charcuterie,"Discover refreshing and juicy strawberries from ALDI. Strawberries are a sweet and flavorful fruit to enjoy alone, in dessert recipes such as strawberry shortcake, or on top of yogurt or ice cream. However you choose to enjoy, discover all of our delicious and fresh fruit options at affordable prices when you shop at an ALDI near you. How to pick strawberries When choosing strawberries, ensure they are shiny, firm and bright red. The caps should be fresh, green and intact.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0c2aee3b-657e-4d96-b6f7-c9a97e28207b/Fresh%20Organic%20Strawberries%201%20lb']
0000000000003839,"Cauliflower Crowns, each",ALDI,,,https://www.aldi.us/product/cauliflower-crowns-each-0000000000003839,3.09,3.09,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","Shop for fresh Cauliflower at ALDI. Not only is it a great side option for any meal, but it can be substituted for meat in some recipes, making it a very versatile vegetable. Serve alone or with butter, creamy sauces, and more. Cauliflower Tips • Cauliflower is a low-calorie vegetable that contains a large amount of water, making it hydrating and healthy. • Substitute cauliflower in mashed potatoes for a lower calorie version of your favorite comfort food. Selecting Tips • Select cauliflower that's compact and has creamy white curds with bright, green, firmly attached leaves.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7506c3b6-e408-4bb8-a0a2-37ca1d46e8d5/Cauliflower%20Crowns%20each']
0000000000003852,"Beefsteak Tomatoes, 1 lb",ALDI,1,lb,https://www.aldi.us/product/beefsteak-tomatoes-package-0000000000003852,2.75,2.75,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","Add these fresh and juicy Beefsteak Tomatoes from ALDI to a loaded burger or towering deli sandwich for a burst of flavor. They have the same great taste and texture of standard tomatoes but are even larger, so you get more bang for your buck. Grab this 1lb bag to make sure there's enough to go around at your next backyard barbecue.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/2b6ef07b-24e6-4bda-8c53-daee46573170/Beefsteak%20Tomatoes%201%20lb']
0000000000003855,"Tomatoes On the Vine, 24 oz",ALDI,24,oz,https://www.aldi.us/product/tomatoes-on-the-vine-package-0000000000003855,3.19,3.19,USD,USA,Home > Mother's Day > Mother's Day Meal Ideas,"The tomato is a fruit and the most popular vegetable in the world. We all know that tomatoes on vine are delicious, but they also have many health benefits! Enjoy in salads, on sandwiches, or use to make creamy tomato soup. •According to the U.S. Food and Drug Administration, vine ripe tomatoes are low in fat and calories, and free of sodium and cholesterol. Picking Tomatoes Tips: •Be sure to keep out of the refrigerator unless they are sliced tomatoes. The refrigeration diminishes the tomato’s flavor. •Peel tomatoes easier by putting them in boiling water for about 30 seconds and then letting them cool. You can then remove the tomato peels with a sharp knife. Or, if you don’t want to wait for the tomatoes to cool, you can plunge them into cool water for easy peeling. Selecting Tips •Pick tomatoes with bright, shiny skin and firm flesh.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/e545eafc-5d8d-45fd-b23e-cef0303155c0/Tomatoes%20On%20the%20Vine%2024%20oz']
0000000000003856,"Cabbage, each",ALDI,,,https://www.aldi.us/product/cabbage-each-0000000000003856,2.25,2.25,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","Fresh and crunchy Cabbage is a versatile addition to any meal. Shred it for a crisp coleslaw, add it to your favorite stir-fry or use it as a wrap for a low-carb meal. Packed with nutrients, cabbage is a smart choice for healthy eating. Make it a staple on your grocery list and elevate your meals with ease.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/103d4890-ec55-494f-bfbd-3561c780f79e/Cabbage%20each']
0000000000003857,"Sugar Snap Peas, 8 oz",ALDI,8,oz,https://www.aldi.us/product/sugar-snap-peas-8-oz-0000000000003857,2.65,2.65,USD,USA,Home > BBQ & Picnic > Cookout Essentials,"Freshire Farms Sugar Snap Peas can brighten up any meal. Pair these fresh d peas with rice and beef for a DIY stirfry, add them to a salad for even more crunch, or season them with salt and roast them in the oven. Snap peas make a delicious side to a variety of entrees. What will you cook up?",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/f4f7d6dc-fcf6-4c6b-a3c1-91dee5593627/Sugar%20Snap%20Peas%208%20oz']
0000000000003923,"Watermelon, each",ALDI,,,https://www.aldi.us/product/large-seedless-watermelon-each-0000000000003923,5.15,5.15,USD,USA,Home > Featured > Price Drops,"Shop for fresh watermelon from ALDI. Watermelon is a refreshing summer treat that can be enjoyed alone, in salads, and even blended in a delicious fruit smoothie. However you choose to enjoy, discover fresh produce and fruit options at an ALDI near you. How to Pick a Watermelon When selecting a watermelon, choose a symmetrical one with dried stems and yellowish undersides. Watermelons should be dark green in color and relatively heavy in size.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/85ec392d-faf4-4221-ad21-ac61714abad1/Watermelon%20each']
0000000000003925,"Lemons, 2 lb",ALDI,2,lb,https://www.aldi.us/product/lemons-bag-0000000000003925,4.29,4.29,USD,USA,Home > Fresh Produce > Fresh Fruit,"At ALDI, we always offer fresh and affordable produce. Shop for sweet and juicy Lemons to add into drinks, sauces, or even use for decor. Grab a bag of lemons to have on hand next time you stop in. Learn more about lemon tips and benefits today. Lemon Tips • The vitamin C in lemons can help keep your hair flowing and skin glowing. • Lemons are a great way to add flavor to a dish while reducing salt content. Add them to salads, fish or poultry for a zing of flavor. Selecting Tips • Choose lemons with smooth, thin and firm skin.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d43e147c-d695-47f0-a068-a334f52f7842/Lemons%202%20lb']
0000000000003928,"Organic Celery Hearts, each",ALDI,,,https://www.aldi.us/product/organic-celery-hearts-0000000000003928,2.85,2.85,USD,USA,"Home > Fresh Produce > Fresh Vegetables ","At ALDI, we're known for our affordable prices, and we extend this affordability to our organic products as well. Pick up a few stalks of our organic celery hearts during your next trip to ALDI. They have very few calories, are a good source of fiber, and make a quick and light snack. Add organic celery to stews, soups, and stir fry, or dip them in ranch dressing for more flavor. Celery Tips: •Celery is light on calories, but not flavor. •A stalk of celery contains only 8-10 calories. How to Pick Celery: •Be sure to pick celery that’s straight, firm, and smells fresh.",['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/36f53b4d-0e76-4f4d-933d-911ec8137cb2/Organic%20Celery%20Hearts%20each']
